Cultivo;Campaña;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
Girasol;2016/17;"BUENOS AIRES";"CORONEL DE MARINA L ROSALES";600;600;420;700
Girasol;2017/18;"BUENOS AIRES";"CORONEL DE MARINA L ROSALES";600;600;600;1.000
Girasol;1980/81;"BUENOS AIRES";"CORONEL DORREGO";6.000;6.000;6.000;1.000
Girasol;1981/82;"BUENOS AIRES";"CORONEL DORREGO";9.000;8.810;6.950;789
Girasol;1982/83;"BUENOS AIRES";"CORONEL DORREGO";18.000;18.000;21.600;1.200
Girasol;1983/84;"BUENOS AIRES";"CORONEL DORREGO";18.000;18.000;18.000;1.000
Girasol;1984/85;"BUENOS AIRES";"CORONEL DORREGO";30.000;30.000;40.000;1.333
Girasol;1985/86;"BUENOS AIRES";"CORONEL DORREGO";43.000;43.000;31.700;737
Girasol;1986/87;"BUENOS AIRES";"CORONEL DORREGO";28.000;27.600;16.500;598
Girasol;1987/88;"BUENOS AIRES";"CORONEL DORREGO";30.000;30.000;21.000;700
Girasol;1988/89;"BUENOS AIRES";"CORONEL DORREGO";35.000;35.000;17.500;500
Girasol;1989/90;"BUENOS AIRES";"CORONEL DORREGO";30.000;30.000;30.000;1.000
Girasol;1990/91;"BUENOS AIRES";"CORONEL DORREGO";25.000;25.000;22.500;900
Girasol;1991/92;"BUENOS AIRES";"CORONEL DORREGO";29.000;29.000;31.900;1.100
Girasol;1992/93;"BUENOS AIRES";"CORONEL DORREGO";24.800;24.050;24.100;1.002
Girasol;1993/94;"BUENOS AIRES";"CORONEL DORREGO";30.500;30.500;36.600;1.200
Girasol;1994/95;"BUENOS AIRES";"CORONEL DORREGO";35.000;35.000;52.500;1.500
Girasol;1995/96;"BUENOS AIRES";"CORONEL DORREGO";35.000;35.000;52.500;1.500
Girasol;1996/97;"BUENOS AIRES";"CORONEL DORREGO";35.000;35.000;52.500;1.500
Girasol;1997/98;"BUENOS AIRES";"CORONEL DORREGO";45.000;45.000;83.300;1.851
Girasol;1998/99;"BUENOS AIRES";"CORONEL DORREGO";60.000;60.000;60.000;1.000
Girasol;1999/00;"BUENOS AIRES";"CORONEL DORREGO";54.000;54.000;75.600;1.400
Girasol;2000/01;"BUENOS AIRES";"CORONEL DORREGO";38.000;37.600;41.360;1.100
Girasol;2001/02;"BUENOS AIRES";"CORONEL DORREGO";38.000;37.600;48.880;1.300
Girasol;2002/03;"BUENOS AIRES";"CORONEL DORREGO";38.000;37.200;35.000;941
Girasol;2003/04;"BUENOS AIRES";"CORONEL DORREGO";38.000;38.000;53.000;1.395
Girasol;2004/05;"BUENOS AIRES";"CORONEL DORREGO";42.000;42.000;63.000;1.500
Girasol;2005/06;"BUENOS AIRES";"CORONEL DORREGO";50.400;50.400;69.520;1.379
Girasol;2006/07;"BUENOS AIRES";"CORONEL DORREGO";58.000;58.000;40.600;700
Girasol;2007/08;"BUENOS AIRES";"CORONEL DORREGO";64.000;63.000;63.000;1.000
Girasol;2008/09;"BUENOS AIRES";"CORONEL DORREGO";21.000;18.500;12.025;650
Girasol;2009/10;"BUENOS AIRES";"CORONEL DORREGO";16.300;14.600;18.980;1.300
Girasol;2010/11;"BUENOS AIRES";"CORONEL DORREGO";15.000;15.000;24.000;1.600
Girasol;2011/12;"BUENOS AIRES";"CORONEL DORREGO";15.000;15.000;18.000;1.200
Girasol;2012/13;"BUENOS AIRES";"CORONEL DORREGO";7.000;7.000;9.800;1.400
Girasol;2013/14;"BUENOS AIRES";"CORONEL DORREGO";15.400;11.400;12.540;1.100
Girasol;2014/15;"BUENOS AIRES";"CORONEL DORREGO";10.400;10.400;17.680;1.700
Girasol;2015/16;"BUENOS AIRES";"CORONEL DORREGO";10.400;10.400;15.500;1.490
Girasol;2016/17;"BUENOS AIRES";"CORONEL DORREGO";41.350;40.750;57.050;1.400
Girasol;2017/18;"BUENOS AIRES";"CORONEL DORREGO";46.000;44.000;79.200;1.800
Girasol;1980/81;"BUENOS AIRES";"CORONEL PRINGLES";20.000;20.000;16.600;830
Girasol;1981/82;"BUENOS AIRES";"CORONEL PRINGLES";27.700;24.490;18.100;739
Girasol;1982/83;"BUENOS AIRES";"CORONEL PRINGLES";28.000;28.000;42.000;1.500
Girasol;1983/84;"BUENOS AIRES";"CORONEL PRINGLES";30.000;30.000;30.000;1.000
Girasol;1984/85;"BUENOS AIRES";"CORONEL PRINGLES";41.000;41.000;53.000;1.293
Girasol;1985/86;"BUENOS AIRES";"CORONEL PRINGLES";46.000;45.200;35.900;794
Girasol;1986/87;"BUENOS AIRES";"CORONEL PRINGLES";22.000;21.600;17.200;796
Girasol;1987/88;"BUENOS AIRES";"CORONEL PRINGLES";33.000;33.000;36.300;1.100
Girasol;1988/89;"BUENOS AIRES";"CORONEL PRINGLES";50.000;50.000;35.000;700
Girasol;1989/90;"BUENOS AIRES";"CORONEL PRINGLES";40.000;40.000;52.000;1.300
Girasol;1990/91;"BUENOS AIRES";"CORONEL PRINGLES";20.000;20.000;30.000;1.500
Girasol;1991/92;"BUENOS AIRES";"CORONEL PRINGLES";23.000;23.000;23.000;1.000
Girasol;1992/93;"BUENOS AIRES";"CORONEL PRINGLES";19.800;19.200;21.100;1.099
Girasol;1993/94;"BUENOS AIRES";"CORONEL PRINGLES";25.000;25.000;30.000;1.200
Girasol;1994/95;"BUENOS AIRES";"CORONEL PRINGLES";29.000;29.000;46.400;1.600
Girasol;1995/96;"BUENOS AIRES";"CORONEL PRINGLES";29.000;29.000;46.400;1.600
Girasol;1996/97;"BUENOS AIRES";"CORONEL PRINGLES";37.000;36.500;62.100;1.701
Girasol;1997/98;"BUENOS AIRES";"CORONEL PRINGLES";45.000;44.500;84.600;1.901
Girasol;1998/99;"BUENOS AIRES";"CORONEL PRINGLES";62.000;62.000;62.000;1.000
Girasol;1999/00;"BUENOS AIRES";"CORONEL PRINGLES";56.000;56.000;84.000;1.500
Girasol;2000/01;"BUENOS AIRES";"CORONEL PRINGLES";39.000;38.600;46.320;1.200
Girasol;2001/02;"BUENOS AIRES";"CORONEL PRINGLES";55.000;54.400;73.440;1.350
Girasol;2002/03;"BUENOS AIRES";"CORONEL PRINGLES";57.500;56.500;56.000;991
Girasol;2003/04;"BUENOS AIRES";"CORONEL PRINGLES";57.500;57.500;80.000;1.391
Girasol;2004/05;"BUENOS AIRES";"CORONEL PRINGLES";60.500;60.500;90.750;1.500
Girasol;2005/06;"BUENOS AIRES";"CORONEL PRINGLES";66.500;66.500;77.150;1.160
Girasol;2006/07;"BUENOS AIRES";"CORONEL PRINGLES";75.000;75.000;63.750;850
Girasol;2007/08;"BUENOS AIRES";"CORONEL PRINGLES";82.500;79.500;103.350;1.300
Girasol;2008/09;"BUENOS AIRES";"CORONEL PRINGLES";39.000;39.000;23.400;600
Girasol;2009/10;"BUENOS AIRES";"CORONEL PRINGLES";34.600;31.200;21.840;700
Girasol;2010/11;"BUENOS AIRES";"CORONEL PRINGLES";38.000;38.000;60.800;1.600
Girasol;2011/12;"BUENOS AIRES";"CORONEL PRINGLES";30.000;30.000;30.000;1.000
Girasol;2012/13;"BUENOS AIRES";"CORONEL PRINGLES";16.000;16.000;28.800;1.800
Girasol;2013/14;"BUENOS AIRES";"CORONEL PRINGLES";16.600;12.600;15.120;1.200
Girasol;2014/15;"BUENOS AIRES";"CORONEL PRINGLES";14.000;14.000;23.800;1.700
Girasol;2015/16;"BUENOS AIRES";"CORONEL PRINGLES";14.000;14.000;25.000;1.786
Girasol;2016/17;"BUENOS AIRES";"CORONEL PRINGLES";16.500;16.350;24.525;1.500
Girasol;2017/18;"BUENOS AIRES";"CORONEL PRINGLES";18.000;16.500;33.000;2.000
Girasol;1980/81;"BUENOS AIRES";"CORONEL SUAREZ";22.000;22.000;26.400;1.200
Girasol;1981/82;"BUENOS AIRES";"CORONEL SUAREZ";49.850;49.670;54.400;1.095
Girasol;1982/83;"BUENOS AIRES";"CORONEL SUAREZ";38.000;38.000;45.600;1.200
Girasol;1983/84;"BUENOS AIRES";"CORONEL SUAREZ";45.000;45.000;49.500;1.100
Girasol;1984/85;"BUENOS AIRES";"CORONEL SUAREZ";48.000;48.000;76.600;1.596
Girasol;1985/86;"BUENOS AIRES";"CORONEL SUAREZ";65.000;64.000;75.100;1.173
Girasol;1986/87;"BUENOS AIRES";"CORONEL SUAREZ";47.000;47.000;56.000;1.191
Girasol;1987/88;"BUENOS AIRES";"CORONEL SUAREZ";48.000;48.000;77.000;1.604
Girasol;1988/89;"BUENOS AIRES";"CORONEL SUAREZ";48.000;48.000;43.500;906
Girasol;1989/90;"BUENOS AIRES";"CORONEL SUAREZ";50.000;50.000;95.000;1.900
Girasol;1990/91;"BUENOS AIRES";"CORONEL SUAREZ";55.000;55.000;104.500;1.900
Girasol;1991/92;"BUENOS AIRES";"CORONEL SUAREZ";60.000;60.000;81.000;1.350
Girasol;1992/93;"BUENOS AIRES";"CORONEL SUAREZ";45.000;45.000;81.000;1.800
Girasol;1993/94;"BUENOS AIRES";"CORONEL SUAREZ";47.000;47.000;84.600;1.800
Girasol;1994/95;"BUENOS AIRES";"CORONEL SUAREZ";55.000;55.000;99.000;1.800
Girasol;1995/96;"BUENOS AIRES";"CORONEL SUAREZ";63.000;63.000;107.100;1.700
Girasol;1996/97;"BUENOS AIRES";"CORONEL SUAREZ";55.000;55.000;110.000;2.000
Girasol;1997/98;"BUENOS AIRES";"CORONEL SUAREZ";60.000;59.600;113.200;1.899
Girasol;1998/99;"BUENOS AIRES";"CORONEL SUAREZ";66.000;66.000;105.600;1.600
Girasol;1999/00;"BUENOS AIRES";"CORONEL SUAREZ";60.000;60.000;96.000;1.600
Girasol;2000/01;"BUENOS AIRES";"CORONEL SUAREZ";38.000;38.000;60.000;1.579
Girasol;2001/02;"BUENOS AIRES";"CORONEL SUAREZ";41.000;41.000;77.900;1.900
Girasol;2002/03;"BUENOS AIRES";"CORONEL SUAREZ";30.000;30.000;51.000;1.700
Girasol;2003/04;"BUENOS AIRES";"CORONEL SUAREZ";27.000;27.000;43.000;1.593
Girasol;2004/05;"BUENOS AIRES";"CORONEL SUAREZ";30.000;30.000;54.000;1.800
Girasol;2005/06;"BUENOS AIRES";"CORONEL SUAREZ";35.000;35.000;56.000;1.600
Girasol;2006/07;"BUENOS AIRES";"CORONEL SUAREZ";38.000;38.000;64.600;1.700
Girasol;2007/08;"BUENOS AIRES";"CORONEL SUAREZ";45.000;45.000;76.500;1.700
Girasol;2008/09;"BUENOS AIRES";"CORONEL SUAREZ";32.000;29.500;38.350;1.300
Girasol;2009/10;"BUENOS AIRES";"CORONEL SUAREZ";32.000;31.800;41.340;1.300
Girasol;2010/11;"BUENOS AIRES";"CORONEL SUAREZ";32.000;32.000;76.800;2.400
Girasol;2011/12;"BUENOS AIRES";"CORONEL SUAREZ";32.000;32.000;51.200;1.600
Girasol;2012/13;"BUENOS AIRES";"CORONEL SUAREZ";45.000;45.000;90.000;2.000
Girasol;2013/14;"BUENOS AIRES";"CORONEL SUAREZ";30.000;30.000;45.000;1.500
Girasol;2014/15;"BUENOS AIRES";"CORONEL SUAREZ";45.000;45.000;90.000;2.000
Girasol;2015/16;"BUENOS AIRES";"CORONEL SUAREZ";43.000;42.500;93.500;2.200
Girasol;2016/17;"BUENOS AIRES";"CORONEL SUAREZ";33.000;33.000;72.600;2.200
Girasol;2017/18;"BUENOS AIRES";"CORONEL SUAREZ";26.050;25.170;35.238;1.400
Girasol;1980/81;"BUENOS AIRES";DAIREAUX;35.000;35.000;50.500;1.443
Girasol;1981/82;"BUENOS AIRES";DAIREAUX;33.100;31.500;56.750;1.802
Girasol;1982/83;"BUENOS AIRES";DAIREAUX;30.500;30.500;45.750;1.500
Girasol;1983/84;"BUENOS AIRES";DAIREAUX;55.000;52.500;68.250;1.300
Girasol;1984/85;"BUENOS AIRES";DAIREAUX;47.000;46.500;63.000;1.355
Girasol;1985/86;"BUENOS AIRES";DAIREAUX;35.000;33.000;45.100;1.367
Girasol;1986/87;"BUENOS AIRES";DAIREAUX;27.000;19.000;22.300;1.174
Girasol;1987/88;"BUENOS AIRES";DAIREAUX;20.800;19.900;31.800;1.598
Girasol;1988/89;"BUENOS AIRES";DAIREAUX;27.000;26.700;54.000;2.022
Girasol;1989/90;"BUENOS AIRES";DAIREAUX;38.000;37.500;67.500;1.800
Girasol;1990/91;"BUENOS AIRES";DAIREAUX;35.000;35.000;70.000;2.000
Girasol;1991/92;"BUENOS AIRES";DAIREAUX;42.000;42.000;63.000;1.500
Girasol;1992/93;"BUENOS AIRES";DAIREAUX;17.000;16.200;21.100;1.302
Girasol;1993/94;"BUENOS AIRES";DAIREAUX;21.000;21.000;39.900;1.900
Girasol;1994/95;"BUENOS AIRES";DAIREAUX;29.000;29.000;60.900;2.100
Girasol;1995/96;"BUENOS AIRES";DAIREAUX;40.000;40.000;90.400;2.260
Girasol;1996/97;"BUENOS AIRES";DAIREAUX;37.000;37.000;70.300;1.900
Girasol;1997/98;"BUENOS AIRES";DAIREAUX;44.650;42.650;57.600;1.351
Girasol;1998/99;"BUENOS AIRES";DAIREAUX;48.000;47.000;82.700;1.760
Girasol;1999/00;"BUENOS AIRES";DAIREAUX;35.000;35.000;61.300;1.751
Girasol;2000/01;"BUENOS AIRES";DAIREAUX;2.500;2.500;5.750;2.300
Girasol;2001/02;"BUENOS AIRES";DAIREAUX;15.000;14.500;33.350;2.300
Girasol;2002/03;"BUENOS AIRES";DAIREAUX;10.000;10.000;23.000;2.300
Girasol;2003/04;"BUENOS AIRES";DAIREAUX;5.000;5.000;10.000;2.000
Girasol;2004/05;"BUENOS AIRES";DAIREAUX;7.000;7.000;16.800;2.400
Girasol;2005/06;"BUENOS AIRES";DAIREAUX;10.000;10.000;24.000;2.400
Girasol;2006/07;"BUENOS AIRES";DAIREAUX;10.000;10.000;24.000;2.400
Girasol;2007/08;"BUENOS AIRES";DAIREAUX;14.000;14.000;32.200;2.300
Girasol;2008/09;"BUENOS AIRES";DAIREAUX;11.500;11.500;28.750;2.500
Girasol;2009/10;"BUENOS AIRES";DAIREAUX;8.500;8.500;18.700;2.200
Girasol;2010/11;"BUENOS AIRES";DAIREAUX;11.000;11.000;28.600;2.600
Girasol;2011/12;"BUENOS AIRES";DAIREAUX;10.000;10.000;22.000;2.200
Girasol;2012/13;"BUENOS AIRES";DAIREAUX;8.000;8.000;19.200;2.400
Girasol;2013/14;"BUENOS AIRES";DAIREAUX;6.000;6.000;13.800;2.300
Girasol;2014/15;"BUENOS AIRES";DAIREAUX;20.000;20.000;54.000;2.700
Girasol;2015/16;"BUENOS AIRES";DAIREAUX;15.000;15.000;45.000;3.000
Girasol;2016/17;"BUENOS AIRES";DAIREAUX;17.900;17.000;42.500;2.500
Girasol;2017/18;"BUENOS AIRES";DAIREAUX;10.000;10.000;20.000;2.000
Girasol;1980/81;"BUENOS AIRES";DOLORES;150;150;150;1.000
Girasol;1981/82;"BUENOS AIRES";DOLORES;5.325;5.325;6.650;1.249
Girasol;1982/83;"BUENOS AIRES";DOLORES;6.000;6.000;7.200;1.200
Girasol;1983/84;"BUENOS AIRES";DOLORES;5.000;4.800;2.400;500
Girasol;1984/85;"BUENOS AIRES";DOLORES;5.000;4.800;5.300;1.104
Girasol;1985/86;"BUENOS AIRES";DOLORES;4.000;3.500;3.200;914
Girasol;1986/87;"BUENOS AIRES";DOLORES;2.500;2.300;1.725;750
Girasol;1987/88;"BUENOS AIRES";DOLORES;2.300;2.300;2.000;870
Girasol;1988/89;"BUENOS AIRES";DOLORES;1.800;1.800;2.000;1.111
Girasol;1989/90;"BUENOS AIRES";DOLORES;700;500;600;1.200
Girasol;1990/91;"BUENOS AIRES";DOLORES;600;550;600;1.091
Girasol;1991/92;"BUENOS AIRES";DOLORES;500;450;400;889
Girasol;1992/93;"BUENOS AIRES";DOLORES;500;400;400;1.000
Girasol;1993/94;"BUENOS AIRES";DOLORES;500;500;700;1.400
Girasol;1994/95;"BUENOS AIRES";DOLORES;500;470;800;1.702
Girasol;1995/96;"BUENOS AIRES";DOLORES;600;560;780;1.393
Girasol;1996/97;"BUENOS AIRES";DOLORES;1.500;1.400;2.200;1.571
Girasol;1997/98;"BUENOS AIRES";DOLORES;1.600;1.500;2.400;1.600
Girasol;1998/99;"BUENOS AIRES";DOLORES;2.500;2.300;3.000;1.304
Girasol;1999/00;"BUENOS AIRES";DOLORES;2.300;2.220;3.600;1.622
Girasol;2000/01;"BUENOS AIRES";DOLORES;1.900;1.850;2.590;1.400
Girasol;2001/02;"BUENOS AIRES";DOLORES;1.500;1.400;2.100;1.500
Girasol;2002/03;"BUENOS AIRES";DOLORES;1.500;1.440;2.250;1.563
Girasol;2003/04;"BUENOS AIRES";DOLORES;1.300;1.275;2.000;1.569
Girasol;2004/05;"BUENOS AIRES";DOLORES;1.500;1.430;2.431;1.700
Girasol;2005/06;"BUENOS AIRES";DOLORES;1.500;1.480;2.516;1.700
Girasol;2006/07;"BUENOS AIRES";DOLORES;1.400;1.350;1.890;1.400
Girasol;2007/08;"BUENOS AIRES";DOLORES;1.600;1.555;3.421;2.200
Girasol;2008/09;"BUENOS AIRES";DOLORES;1.400;1.350;1.755;1.300
Girasol;2009/10;"BUENOS AIRES";DOLORES;1.200;1.190;2.499;2.100
Girasol;2010/11;"BUENOS AIRES";DOLORES;1.600;1.585;3.487;2.200
Girasol;2011/12;"BUENOS AIRES";DOLORES;2.800;2.750;4.400;1.600
Girasol;2012/13;"BUENOS AIRES";DOLORES;3.500;3.500;7.350;2.100
Girasol;2013/14;"BUENOS AIRES";DOLORES;2.500;2.500;4.000;1.600
Girasol;2014/15;"BUENOS AIRES";DOLORES;1.800;1.800;3.960;2.200
Girasol;2016/17;"BUENOS AIRES";DOLORES;500;500;1.050;2.100
Girasol;1983/84;"BUENOS AIRES";ESCOBAR;100;100;90;900
Girasol;1984/85;"BUENOS AIRES";ESCOBAR;100;100;150;1.500
Girasol;1985/86;"BUENOS AIRES";ESCOBAR;100;100;140;1.400
Girasol;1986/87;"BUENOS AIRES";ESCOBAR;100;100;150;1.500
Girasol;1987/88;"BUENOS AIRES";ESCOBAR;100;100;110;1.100
Girasol;1988/89;"BUENOS AIRES";ESCOBAR;200;200;250;1.250
Girasol;1980/81;"BUENOS AIRES";"ESTEBAN ECHEVERRIA";100;100;100;1.000
Girasol;1981/82;"BUENOS AIRES";"ESTEBAN ECHEVERRIA";100;90;100;1.111
Girasol;1982/83;"BUENOS AIRES";"ESTEBAN ECHEVERRIA";50;50;55;1.100
Girasol;1983/84;"BUENOS AIRES";"ESTEBAN ECHEVERRIA";100;100;80;800
Girasol;1984/85;"BUENOS AIRES";"ESTEBAN ECHEVERRIA";50;50;80;1.600
Girasol;1985/86;"BUENOS AIRES";"ESTEBAN ECHEVERRIA";100;100;110;1.100
Girasol;1986/87;"BUENOS AIRES";"ESTEBAN ECHEVERRIA";40;40;30;750
Girasol;1987/88;"BUENOS AIRES";"ESTEBAN ECHEVERRIA";50;50;45;900
Girasol;1988/89;"BUENOS AIRES";"ESTEBAN ECHEVERRIA";30;30;35;1.167
Girasol;1980/81;"BUENOS AIRES";"EXALTACION DE LA CRUZ";462;462;508;1.100
Girasol;1981/82;"BUENOS AIRES";"EXALTACION DE LA CRUZ";800;740;1.300;1.757
Girasol;1982/83;"BUENOS AIRES";"EXALTACION DE LA CRUZ";600;560;840;1.500
Girasol;1983/84;"BUENOS AIRES";"EXALTACION DE LA CRUZ";2.200;2.000;1.400;700
Girasol;1984/85;"BUENOS AIRES";"EXALTACION DE LA CRUZ";2.000;2.000;2.600;1.300
Girasol;1985/86;"BUENOS AIRES";"EXALTACION DE LA CRUZ";2.100;2.100;3.150;1.500
Girasol;1986/87;"BUENOS AIRES";"EXALTACION DE LA CRUZ";1.900;1.900;2.660;1.400
Girasol;1987/88;"BUENOS AIRES";"EXALTACION DE LA CRUZ";2.600;2.600;3.600;1.385
Girasol;1988/89;"BUENOS AIRES";"EXALTACION DE LA CRUZ";3.000;3.000;4.300;1.433
Girasol;1989/90;"BUENOS AIRES";"EXALTACION DE LA CRUZ";2.300;2.300;3.500;1.522
Girasol;1990/91;"BUENOS AIRES";"EXALTACION DE LA CRUZ";1.600;1.600;3.600;2.250
Girasol;1991/92;"BUENOS AIRES";"EXALTACION DE LA CRUZ";2.000;2.000;3.700;1.850
Girasol;1992/93;"BUENOS AIRES";"EXALTACION DE LA CRUZ";1.200;1.200;2.400;2.000
Girasol;1993/94;"BUENOS AIRES";"EXALTACION DE LA CRUZ";1.000;1.000;2.200;2.200
Girasol;1994/95;"BUENOS AIRES";"EXALTACION DE LA CRUZ";1.000;1.000;2.300;2.300
Girasol;1995/96;"BUENOS AIRES";"EXALTACION DE LA CRUZ";950;950;2.200;2.316
Girasol;1996/97;"BUENOS AIRES";"EXALTACION DE LA CRUZ";700;700;1.500;2.143
Girasol;1997/98;"BUENOS AIRES";"EXALTACION DE LA CRUZ";500;500;600;1.200
Girasol;1998/99;"BUENOS AIRES";"EXALTACION DE LA CRUZ";500;500;1.100;2.200
Girasol;1999/00;"BUENOS AIRES";"EXALTACION DE LA CRUZ";300;300;600;2.000
Girasol;2000/01;"BUENOS AIRES";"EXALTACION DE LA CRUZ";300;240;280;1.167
Girasol;2001/02;"BUENOS AIRES";"EXALTACION DE LA CRUZ";200;200;400;2.000
Girasol;2002/03;"BUENOS AIRES";"EXALTACION DE LA CRUZ";300;300;480;1.600
Girasol;2003/04;"BUENOS AIRES";"EXALTACION DE LA CRUZ";400;400;880;2.200
Girasol;2004/05;"BUENOS AIRES";"EXALTACION DE LA CRUZ";400;400;960;2.400
Girasol;2005/06;"BUENOS AIRES";"EXALTACION DE LA CRUZ";400;400;720;1.800
Girasol;2006/07;"BUENOS AIRES";"EXALTACION DE LA CRUZ";400;400;840;2.100
Girasol;2007/08;"BUENOS AIRES";"EXALTACION DE LA CRUZ";400;400;920;2.300
Girasol;2008/09;"BUENOS AIRES";"EXALTACION DE LA CRUZ";450;450;810;1.800
Girasol;2009/10;"BUENOS AIRES";"EXALTACION DE LA CRUZ";400;400;1.000;2.500
Girasol;2010/11;"BUENOS AIRES";"EXALTACION DE LA CRUZ";300;300;750;2.500
Girasol;2011/12;"BUENOS AIRES";"EXALTACION DE LA CRUZ";300;300;540;1.800
Girasol;2012/13;"BUENOS AIRES";"EXALTACION DE LA CRUZ";300;300;780;2.600
Girasol;2013/14;"BUENOS AIRES";"EXALTACION DE LA CRUZ";250;250;650;2.600
Girasol;2014/15;"BUENOS AIRES";"EXALTACION DE LA CRUZ";200;200;520;2.600
Girasol;2015/16;"BUENOS AIRES";"EXALTACION DE LA CRUZ";50;50;135;2.700
Girasol;1995/96;"BUENOS AIRES";"FLORENTINO AMEGHINO";16.500;14.700;25.000;1.701
Girasol;1996/97;"BUENOS AIRES";"FLORENTINO AMEGHINO";15.000;15.000;24.800;1.653
Girasol;1997/98;"BUENOS AIRES";"FLORENTINO AMEGHINO";17.000;16.550;23.200;1.402
Girasol;1998/99;"BUENOS AIRES";"FLORENTINO AMEGHINO";19.000;18.250;38.300;2.099
Girasol;1999/00;"BUENOS AIRES";"FLORENTINO AMEGHINO";18.000;17.600;33.400;1.898
Girasol;2000/01;"BUENOS AIRES";"FLORENTINO AMEGHINO";4.500;4.300;9.500;2.209
Girasol;2002/03;"BUENOS AIRES";"FLORENTINO AMEGHINO";700;630;1.150;1.825
Girasol;2003/04;"BUENOS AIRES";"FLORENTINO AMEGHINO";1.500;1.490;2.900;1.946
Girasol;2004/05;"BUENOS AIRES";"FLORENTINO AMEGHINO";2.000;2.000;5.200;2.600
Girasol;2005/06;"BUENOS AIRES";"FLORENTINO AMEGHINO";2.500;2.500;7.500;3.000
Girasol;2006/07;"BUENOS AIRES";"FLORENTINO AMEGHINO";2.500;2.500;5.000;2.000
Girasol;2007/08;"BUENOS AIRES";"FLORENTINO AMEGHINO";2.500;2.500;6.000;2.400
Girasol;2008/09;"BUENOS AIRES";"FLORENTINO AMEGHINO";2.200;2.200;4.400;2.000
Girasol;2009/10;"BUENOS AIRES";"FLORENTINO AMEGHINO";2.000;2.000;3.400;1.700
Girasol;2010/11;"BUENOS AIRES";"FLORENTINO AMEGHINO";2.000;2.000;5.000;2.500
Girasol;2011/12;"BUENOS AIRES";"FLORENTINO AMEGHINO";2.000;2.000;3.400;1.700
Girasol;2012/13;"BUENOS AIRES";"FLORENTINO AMEGHINO";265;265;660;2.491
Girasol;2013/14;"BUENOS AIRES";"FLORENTINO AMEGHINO";1.400;1.400;2.800;2.000
Girasol;2014/15;"BUENOS AIRES";"FLORENTINO AMEGHINO";1.200;1.200;3.120;2.600
Girasol;2015/16;"BUENOS AIRES";"FLORENTINO AMEGHINO";1.200;1.200;2.880;2.400
Girasol;2016/17;"BUENOS AIRES";"FLORENTINO AMEGHINO";1.300;1.260;3.150;2.500
Girasol;2017/18;"BUENOS AIRES";"FLORENTINO AMEGHINO";520;520;1.300;2.500
Girasol;1980/81;"BUENOS AIRES";"GENERAL ALVARADO";18.000;18.000;18.000;1.000
Girasol;1981/82;"BUENOS AIRES";"GENERAL ALVARADO";25.450;25.450;31.200;1.226
Girasol;1982/83;"BUENOS AIRES";"GENERAL ALVARADO";27.000;26.800;40.200;1.500
Girasol;1983/84;"BUENOS AIRES";"GENERAL ALVARADO";29.000;22.000;13.300;605
Girasol;1984/85;"BUENOS AIRES";"GENERAL ALVARADO";30.000;30.000;47.000;1.567
Girasol;1985/86;"BUENOS AIRES";"GENERAL ALVARADO";35.000;35.000;43.700;1.249
Girasol;1986/87;"BUENOS AIRES";"GENERAL ALVARADO";20.000;20.000;24.000;1.200
Girasol;1987/88;"BUENOS AIRES";"GENERAL ALVARADO";25.000;25.000;27.500;1.100
Girasol;1988/89;"BUENOS AIRES";"GENERAL ALVARADO";20.000;20.000;30.000;1.500
Girasol;1989/90;"BUENOS AIRES";"GENERAL ALVARADO";20.000;18.000;34.000;1.889
Girasol;1990/91;"BUENOS AIRES";"GENERAL ALVARADO";11.100;10.000;12.000;1.200
Girasol;1991/92;"BUENOS AIRES";"GENERAL ALVARADO";12.000;11.400;13.700;1.202
Girasol;1992/93;"BUENOS AIRES";"GENERAL ALVARADO";7.000;6.000;8.400;1.400
Girasol;1993/94;"BUENOS AIRES";"GENERAL ALVARADO";11.000;10.500;16.800;1.600
Girasol;1994/95;"BUENOS AIRES";"GENERAL ALVARADO";16.000;15.200;33.400;2.197
Girasol;1995/96;"BUENOS AIRES";"GENERAL ALVARADO";16.000;15.100;27.200;1.801
Girasol;1996/97;"BUENOS AIRES";"GENERAL ALVARADO";15.000;13.500;25.700;1.904
Girasol;1997/98;"BUENOS AIRES";"GENERAL ALVARADO";15.500;12.500;22.500;1.800
Girasol;1998/99;"BUENOS AIRES";"GENERAL ALVARADO";21.000;20.400;30.600;1.500
Girasol;1999/00;"BUENOS AIRES";"GENERAL ALVARADO";20.000;19.300;35.700;1.850
Girasol;2000/01;"BUENOS AIRES";"GENERAL ALVARADO";15.000;14.550;23.000;1.581
Girasol;2001/02;"BUENOS AIRES";"GENERAL ALVARADO";17.000;16.400;32.800;2.000
Girasol;2002/03;"BUENOS AIRES";"GENERAL ALVARADO";17.500;16.900;25.000;1.479
Girasol;2003/04;"BUENOS AIRES";"GENERAL ALVARADO";11.000;10.750;21.400;1.991
Girasol;2004/05;"BUENOS AIRES";"GENERAL ALVARADO";12.000;11.600;20.880;1.800
Girasol;2005/06;"BUENOS AIRES";"GENERAL ALVARADO";10.500;10.300;19.570;1.900
Girasol;2006/07;"BUENOS AIRES";"GENERAL ALVARADO";11.000;10.550;15.825;1.500
Girasol;2007/08;"BUENOS AIRES";"GENERAL ALVARADO";12.000;11.700;26.910;2.300
